id,price,brand,model,processor,ram memory,display size,storage capacity,cpu cores,graphics card,rating,reviews,name
0a8898f8ff,102990,acer,Nitro V,5.0,16,15.6,1024,8,3050.0,0.0,0,Acer Nitro V i5 13th Gen 16gb Ram 512gb SSD RTX 3050 6gb 144hz FHD
8fe94089f6,159999,lenovo,LEGION 5,7.0,16,15.6,512,8,4060.0,0.0,0,lenovo LEGION 5 15ARP8 AMD® Ryzen™ 7 7735HS/16GB RAM/1TB SSD/15.6″ WQHD IPS 165Hz/NVIDIA® GeForce RTX™ 4060 8GB/Windows 11 Home Previous product Next product
559980a87c,140000,acer,Nitro 5,5.0,8,15.6,1024,6,3050.0,0.0,0,"Acer Nitro 5 2022 i5 12th Gen 12500H / RTX 3050 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / RED backlight Keyboard"
3418a7b548,132999,acer,Nitro 5,7.0,8,15.6,512,8,3050.0,0.0,0,Acer Nitro 5 AMD Ryzen 7-7735HS | 8GB DDR5 RAM | 512GB SSD | NVIDIA RTX3050 | 15.6-inch FHD IPS 144Hz Gaming Laptop | RGB Keyboard | Win11 | Laptop
79731d3d4b,157777,asus,TUF Gaming,5.0,8,15.6,512,6,3060.0,0.0,0,"ASUS TUF Gaming F15-FX506HM / i5 11th Gen 11400H /Nvidia Rtx 3060 6GB / 8GB RAM / 512GB SSD / 15.6"" IPS 144Hz"
851ece84ee,213670,asus,TUF A15,7.0,8,15.6,512,8,4050.0,0.0,0,"Asus TUF A15 2023 FA507NU Ryzen 7 7735HS / RTX 4050 / 8GB RAM / 1TB SSD / 15.6"" FHD 144Hz display"
58f341ae5b,111999,acer,Nitro V,5.0,16,15.6,1024,6,3050.0,0.0,0,"Acer Nitro V 15 2023 i5 13420H | RTX 3050 6GB | 16GB RAM | 512GB SSD | 15.6"" FHD 144Hz display | 1 Year Warranty"
16054b1355,129000,acer,Nitro 5,7.0,16,15.6,512,8,3050.0,0.0,0,Acer Nitro 5 AN515-58 Intel Core i7-12700H Processor 16GB DDR4 RAM and 512GB SSD storage 4GB NVIDIA GeForce RTX 3050 Graphic Card with dedicated memory
ebb923f57c,116000,msi,Modern 15,7.0,8,15.6,512,8,,0.0,0,"MSI Modern 15 A11SBU, 11th Gen Core i7- 1195G7, GeForce® MX450 2GB GDDR5, 8GB 3200MHz RAM, 512GB NVME SSD, 15.6"" FHD (1920*1080), IPS, Full Size Keyboard, Genuine Windows 10"
437ddf6653,141500,lenovo,LOQ Gaming,7.0,16,15.6,512,8,4050.0,0.0,0,Lenovo LOQ Gaming Laptop 2023| AMD Ryzen 7 7840HS Processor | 16GB DDR5 RAM | 512GB Gen4 SSD | NVIDIA GeForce® RTX™ 4050 6GB GDDR6 Graphics | 15.6 inch FHD (1920 x 1080) IPS 144Hz Display | Windows 11 Home | 1 Year Warranty | Laptop | Laptops
b2d3090fde,102990,lenovo,LOQ I5,5.0,16,15.6,512,6,2050.0,0.0,0,Lenovo LOQ I5 13th Gen 16GB Ram 512GB SSD RTX 2050 15.6 FHD
1f807bf12a,231111,asus,TUF Gaming,7.0,16,15.6,512,14,4060.0,0.0,0,"ASUS TUF Gaming F15 (2023) FX507VV4 - Intel™ i7 13th Gen 13700H, 16 GB RAM, 1 TB G4 SSD, NVIDIA® GeForce RTX™ 4060, 15.6-inch FHD Display, Win 11, Jaeger Grey, Backpack, Mouse, 2 yrs warranty"
084168b46c,196490,acer,Predator Helios,7.0,16,16.0,1024,8,4060.0,0.0,0,"Acer Predator Helios Neo 16 / i7 13th Gen / RTX 4060 / 16GB RAM / 1TB SSD / 16"" 165Hz Display"
f2007a2352,258000,msi,Prestige 16,7.0,16,15.6,1024,8,4050.0,0.0,0,"MSI Prestige 16 Studio A13V i7 13TH GEN / NVIDIA RTX 4050 / 16GB RAM / 1TB SSD / 16"" 165Hz QHD / 2 Year Warranty"
a1757761fb,169999,lenovo,LOQ Gaming,7.0,16,15.6,1024,8,4060.0,0.0,0,"Lenovo LOQ Gaming Laptop 2023 AMD Ryzen 7 7840HS | RTX 4060 | 16GB RAM | 512GB SSD | 15.6"" FHD 144Hz display | 1 Year Warranty"
adcfc1ddd8,107000,acer,Nitro V15,5.0,8,15.6,512,6,3050.0,0.0,0,Acer Nitro V15 I5 13th |8GB|512GB|NVDIA RTX-3050 |6GB|144Hrz Display
959f894ba9,119990,acer,Nitro V,5.0,8,15.6,512,6,4050.0,0.0,0,Acer Nitro V Gaming Intel i5 13th Gen RTX™ 4050 6GB 8GB RAM 512GB SSD 15.6″ 144Hz Laptop
16f92dc696,210000,asus,TUF Dash,7.0,16,15.6,512,10,3070.0,0.0,0,"ASUS TUF Dash F15 FX517ZR - (i7-12th Gen 12650H/ RTX 3070 8GB / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz Display/ Color-Grey /Genuine Windows 11 /Bagpack / Mouse/2 Years International Warranty"
42cc9b4eb5,170000,acer,Predator Helios,7.0,8,15.6,1024,8,3060.0,0.0,0,"Acer Predator Helios 300 2021 i7 11th Gen 8 Core / RTX 3060 / 8GB RAM / 1TB SSD / 15.6"" QHD 165Hz display"
72803a625c,310000,asus,ROG Zephyrus,7.0,16,15.6,1024,8,3060.0,0.0,0,"ASUS ROG Zephyrus Duo 15 SE GX551QM / Ryzen 7 5800H / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" IPS 300Hz + Screenpad Plus"
2a12bb08cb,92990,acer,Aspire 5,5.0,8,15.6,512,6,2050.0,0.0,0,"Acer Aspire 5 / Ryzen7 5700U / 8GB RAM/512GB SSD / 15.6"" FHD / Win 11"
1dedd2387e,165000,acer,Predator Helios,7.0,8,15.6,512,8,3060.0,0.0,0,"Acer Predator Helios 300 / i7 10th Gen 8 Core / RTX 3060 / 8GB RAM / 1TB SSD / 15.6"" QHD 165Hz Display"
36fd6728a7,191500,apple,Macbook Air,7.5,8,13.6,1024,8,,0.0,0,Apple Macbook Air M2- 8GB 256GB
d09f67aa9f,169999,acer,Nitro V,7.0,16,15.6,256,8,4050.0,0.0,0,"Acer Nitro V 15 Intel Core i7 13th Gen 13620H - 16GB DDR5 RAM - 512GB NVMe SSD - NVIDIA RTX 4050 6GB Graphics - 15.6"" FHD 144Hz Display - Backlit Keyboard"
812f5073b3,95000,acer,Aspire 5,5.0,8,15.6,512,6,2050.0,0.0,0,"Acer Aspire 5 Gaming Laptop 13th Gen Intel Core i5-13420 H Processor (Windows 11 Home/ 8 (1*8) GB/ 512 GB SSD/ NVIDIA GeForce Graphics) A515-58GM, 39.6 cm (15.6"") Full HD Display, 1.78 KG, Steel Gray"
16bc149275,125000,hp,Omen 16,7.0,16,15.6,512,8,3060.0,0.0,0,"HP Omen 16 2021 i7 11800H 8 Core | RTX 3060 | 16GB RAM | 512GGB SSD | 16.1"" QHD 165Hz Display"
c08570a548,140000,acer,Nitro 5,5.0,8,15.6,512,12,3050.0,0.0,0,"Acer Nitro 5 2022 i5 12th Gen 12500H / RTX 3050 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / backlight Keyboard / 2 Year warranty"
d05f0d276b,166000,acer,Predator Helios,5.0,8,15.6,512,6,3060.0,0.0,0,"Acer Predator Helios 300 2021 i5 11th Gen / RTX 3060 / 8GB RAM / 512GB SSD / 15.6"" QHD 165Hz Display"
98ac7eabd6,365000,acer,Predator Helios,9.0,16,15.6,512,10,,0.0,0,Acer Predator Helios 16 Gaming Laptop 13th Gen Intel Core i9 \ Windows 11 Home \ 16 GB RAM \ 1 TB SSD \ NVIDIA GeForce RTX 4080 y
b0d76ca874,150000,hp,Victus 15,7.0,16,15.6,1024,8,3050.0,0.0,0,HP Victus 15 Gaming i7-12650H 12th Gen|16GB RAM|512GB SSD|15.6″ Full HD 144Hz|NVIDIA RTX 3050Ti 4GB| Windows 11 Home
117277779e,160000,msi,Katana GF66,7.0,16,15.6,512,8,3050.0,0.0,0,MSI Katana GF66 11UD | Intel Core i7-11800H | 16GB | 512GB | NVIDIA GeForce RTX 3050TI 4GB | FHD | Win 10
3f6473cdaf,155000,acer,Nitro V15,7.0,16,15.6,512,8,4050.0,0.0,0,"Acer Nitro V15 2023 i7 13620H | RTX 4050 6GB | 16 GB RAM | 512GB SSD | 15.6"" FHD 144Hz display | Backlit Keyboard | 1 Year Warranty"
3ffa2642cc,251000,dell,Inspiron G15,7.0,16,15.6,512,8,4060.0,0.0,0,Dell Inspiron G15 5530 - i7 13650HX | 16GB | 512SSD | NVIDIA RTX 4060 8GB GDDR6 | FHD | RGB Backlit Keyboard | 2 Years Warranty
ce358c0327,200890,asus,TUF Gaming,7.0,16,15.6,512,14,4070.0,0.0,0,"ASUS TUF Gaming F15 i7 12th Gen, 16GB RAM 1TB SSD RTX 4070 8GB 15.6″144Hz FHD"
505db58202,215500,lenovo,Legion Pro,7.0,16,16.0,1024,16,4060.0,0.0,0,Lenovo Legion Pro 5i i7 13th Gen 16GB 512GB 16″ WQXGA 165Hz RTX 4060 8GB
58d245f057,177390,acer,Predator Helios,7.0,16,15.6,512,8,3060.0,0.0,0,"Acer Predator Helios 300 / i7 12th Gen / RTX 3060 /16GB RAM / 512 SSD / 15.6"" FHD 165Hz"
a835a65298,119700,acer,Nitro 5,5.0,16,15.6,512,6,3050.0,0.0,0,"Acer Nitro 5 | 12th Gen Intel Core i5 - 12500H Processor | 16GB RAM | 512GB SSD | NVIDIA RTX 3050 Graphics | 15.6"" FHD 144Hz Display | Gaming Laptop | Acer Nitro | 1 year warranty | Black"
1369cc82c1,150999,asus,Rog Strix,7.0,8,15.6,512,8,1650.0,0.0,0,"Asus Rog Strix Gaming Laptop 8 GB RAM 512 GB SSD 15.6"""
08d81c4948,264900,acer,Predator |,9.0,8,15.6,512,10,3060.0,0.0,0,ACER Predator | Intel® Core™ i9-11800H | 15.6″ QHD Display | PH315-54-97SE
6452b6f8ae,115690,acer,Nitro 5,5.0,16,15.6,1024,12,3050.0,0.0,0,"Acer Nitro 5 i5 12th Gen 16GB RAM 512GB SSD RTX 3050 Ti 15.6"" FHD 144Hz"
b8f1967583,110000,msi,GF63 Thin,5.0,8,15.6,512,6,1650.0,0.0,0,"MSI GF63 Thin 10SC / i5 10th Gen / GTX 1650 / 8GB RAM / 512GB SSD / 15.6"" FHD Display"
bf346e613d,365000,acer,Predator Helios,9.0,16,15.6,512,10,,0.0,0,"Acer Predator Helios 300 2023 i9 13th Gen / RTX 4080 / 16GB RAM / 1TB SSD / 16"" WQXGA 240Hz display / 2 Year Warranty"
f323f080fd,195000,acer,Predator Helios,7.0,8,15.6,1024,8,3060.0,0.0,0,"Acer Predator Helios 300 2020 i7 10th Gen / 8GB RAM / 1TB SSD / RTX 3060 / 15.6"" FHD 144Hz"
dfbc52a9a7,210000,dell,G5 15,7.0,16,15.6,1024,8,,0.0,0,"Dell G5 15 G5500 2020 i7 10Th Gen / 16GB RAM / 1TB SSD / RTX 2060 6GB / 15.6"" FHD 300Hz Display"
e5a5b7b1ce,115000,dell,Gaming ,5.0,8,15.6,1024,6,1650.0,0.0,0,"Dell Gaming -3590 G3 / 10th Gen Core i5-10300H / 8GB / 512GB SSD /Windows 10/4GB NVIDIA 1650 Graphics), Black /15.6-inch"
478e48fc27,197400,dell,Inspiron 7306,7.0,16,13.3,512,8,2800.0,0.0,0,Dell Inspiron 7306 2-in-1 i7 11Th Gen / 16GB RAM / 512GB SSD / 13.3'' FHD 360-degree Touch Screen Display
fc32dfa5af,68900,acer,Aspire 5,5.0,8,14.0,512,6,,0.0,0,Acer Aspire 5 11th Gen Core i5 -8GB-256GB SSD 14' Display
600f0a8e92,220000,level51,GG Gaming,7.0,16,15.6,256,8,3060.0,0.0,0,LEVEL51 GG Gaming Laptop i7 11800H RTX 3060 16GB 500GB Windows 10 pro 15.6 144Hz Display
092c02983a,110000,lenovo,Legion 5,7.0,16,15.6,512,8,,0.0,0,Lenovo Legion 5 2023 AMD R7 7735HS
d344acf483,185000,dell,G15 5520,7.0,16,15.6,512,12,3050.0,0.0,0,"Dell G15 5520 2022 i7 12700H / RTX 3050ti / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display"
ebcfb7f49a,105000,msi,Modern 15,7.0,8,15.6,512,8,,0.0,0,"MSI Modern 15 A11MU, 11th Gen Core i7-1195G Processor, 8GB 3200MHz RAM, 512GB NVME SSD, 15.6"" FHD (1920*1080), IPS 72% , 100% SRGB, Narrow Bezel , Full Size Keyboard, Genuine Windows 10"
812aa304f1,263500,asus,ROG Strix,7.0,16,15.6,512,14,4060.0,0.0,0,"Asus ROG Strix G16 2023 G614JV Core i7 13650HX / RTX 4060 / 16GB RAM / 1TB SSD / 16"" WUXGA 165Hz display / 2 Year Warranty / ROG Bagpack / Mouse"
7f70aed19a,250700,lenovo,Legion 5,7.0,32,15.6,1024,8,3060.0,0.0,0,Lenovo Legion 5 2023 12th gen Intel core i7/ RTX 3060 / 32 GB RAM /512GB SSD / 15.6 Inch Display / 165Hz Refresh Rate
bcfd815af8,237490,gigabyte,AERO 16,7.0,32,16.0,512,8,3070.0,0.0,0,GIGABYTE AERO 16 XE4 Intel Core i7 12th Gen 32GB Ram 2TB NVME SSD 16 4K/UHD+ AMOLED RTX 3070 Ti 8GB
c7ababce9f,114999,lenovo,LOQ 15,5.0,8,15.6,2048,6,3050.0,0.0,0,Lenovo LOQ 15 Intel Core i5 13420H RTX 3050 6GB Graphics – 8GB DDR5 RAM – 1TB NVMe SSD – 15.6″ FHD 144Hz Display – Windows 11 Home
9f9825892d,183333,asus,Tuf Gaming,7.0,16,15.6,1024,8,3050.0,0.0,0,"Asus Tuf Gaming F15 - Fx506Heb 15.6 Inch,16Gb/512Gb,Intel Core I7"
b1e1984278,176400,lenovo,ThinkPad X1,5.0,16,14.0,512,6,1500.0,0.0,0,"Lenovo ThinkPad X1 Carbon 2020 i5 10th Gen / 16GB RAM / 512GB SSD / 14"" FHD"
b653851ebb,97690,hp,Victus Ryzen,5.0,8,15.6,512,6,2050.0,0.0,0,HP Victus Ryzen 5 7535HS 8GB 512GB SSD RTX 2050 4GB 15.6″ FHD 144Hz
384ef6809a,344298,asus,ROG Strix,9.0,16,15.6,512,24,4070.0,0.0,0,"Asus ROG Strix G18 2023 G814JI Core i9 13980HX / RTX 4070 / 16GB RAM / 1TB SSD / 18"" WQXGA 165Hz display"
62d8b6d77c,128900,lenovo,New Loq,5.0,16,15.6,1024,6,3050.0,0.0,0,Lenovo New Loq Gaming Laptop 2023 | Amd Ryzen™ 5 7640Hs | Nvidia Geforce Rtx 3050 6Gb | 15.6″ Fhd 60Hz Display| 16Gb Ddr5 Ram| 512Gb Pcie Ssd
68fd998fe4,131990,acer,Nitro 5,7.0,8,15.6,512,8,3050.0,0.0,0,Acer Nitro 5 Ryzen 7-7735HS /8GB DDR5 RAM /512GB SSD /NVIDIA RTX3050 /15.6-inch FHD IPS 144Hz Gaming Laptop /RGB Keyboard/Win11
e53649787d,395000,msi,Raider GE68,7.0,32,15.6,512,8,4070.0,0.0,0,"MSI Raider GE68 HX 13V 2023 i7 13TH GEN / RTX 4070 / 2TB SSD / 32GB RAM / 16"" 240Hz QHD display"
8f06acafe2,199999,lenovo,Legion 5,7.0,8,15.6,2048,8,3050.0,0.0,0,Lenovo Legion 5 Ryzen 7 5800h RTX 1350TI 4GB Graphics 8gb Ram 512GB NVMe SSD
6921c45c2b,382000,asus,ROG Strix,9.0,16,15.6,512,24,4070.0,0.0,0,"Asus ROG Strix G16 2023 G614JI Core i9 13980HX / RTX 4070 / 16GB RAM / 1TB SSD / 16"" WUXGA 165Hz display / 2 Year Warranty / ROG Backpack / Mouse / l"
859f22d2f5,123390,hp,Victus 15,7.0,16,15.6,1024,8,3050.0,0.0,0,"HP Victus 15 Ryzen 7 5800H 16 GB RAM 512 GB SSD RTX 3050Ti 15.6"" FHD 144Hz"
d32d2f5bc9,154000,dell,G15 5520,5.0,16,15.6,512,12,3050.0,0.0,0,"Dell G15 5520 2022 i5 12500H / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display"
b5a3af4eb7,113400,msi,GF63 Thin,5.0,8,15.6,512,6,1650.0,0.0,0,"MSI GF63 Thin 10SC i5 10TH GEN / GTX 1650 / 8GB RAM / 256GB SSD / 15.6"" FHD Display / Backlight Keyboard"
1f6cfb53e5,132999,lenovo,LOQ 15APH8,7.0,8,15.6,256,8,4050.0,0.0,0,Lenovo LOQ 15APH8 Gaming Laptop| ryzen7 7840hs 3.8g| 8gb| 512gb SSD| RTX 4050
5c9ee48918,114999,acer,Nitro 5,5.0,16,15.6,512,6,3050.0,0.0,0,"Acer Nitro 5 i5 12th Gen | 16GB RAM | 512GB SSD | RTX 3050Ti 4GB Graphics | 15.6"" FHD 144hz Laptop"
ccce4ac1eb,170000,acer,Predator Helios,5.0,8,15.6,256,4,3060.0,0.0,0,"Acer Predator Helios 300 2021 i5 10th Gen / RTX 3060 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display"
ea682b2955,130000,msi,Katana GF66,5.0,16,15.6,512,8,3050.0,0.0,0,MSI Katana GF66 11UC| Intel Core i5- 11400H | 16GB | 512GB | NVIDIA GeForce RTX 3050 4GB | Win 10
c6ac90de98,80000,acer,Aspire 5,5.0,8,14.0,512,6,,0.0,0,"Acer Aspire 5 (A514-56M-55TS) i5-1335U/8GB RAM/512GB SSD/13th/Iris Xe Graphics/14"" IPS FHD/Windows 11 Home Notebook"
103a5c18bc,299999,dell,Alienware M15,7.0,32,15.6,256,8,2800.0,0.0,0,Dell Alienware M15 R6 i7 11800H 32GB RAM 1TB NVMe SSD RTX 3070 GDDR6 QHD Display With 240Hz
75c78aaf0b,134000,acer,Nitro 5,5.0,16,15.6,512,6,4050.0,0.0,0,"Acer Nitro 5 2022 /I 5 12gen /16gb DDR 4 Ram / 512 SSD / 15"" FHD 144Hz Display / Backlight keyboard"
383635578c,112000,msi,Thin GF63,5.0,16,15.6,1024,10,2050.0,0.0,0,MSI Thin GF63 12UCX (12th Gen Intel Core i5-12450H Processor
86af204f4c,175000,acer,Nitro 5,5.0,16,15.6,512,6,3050.0,0.0,0,Acer Nitro 5 Intel Core I5-12500H 12thGen 16GB Ram 512GB SSD 15.6 FHD 144Hz Display Nvidia Geforce RTX3050 4GB Graphics
f13c51e540,106000,acer,Predator Helios,5.0,8,15.6,512,6,3060.0,0.0,0,"Acer Predator Helios 300 i5 10th Gen RTX 3060 8GB RAM 512GB SSD 15.6"" FHD 144Hz Display"
4dd7e56d6c,256450,lenovo,Legion 5,7.0,32,15.6,512,8,3060.0,0.0,0,Lenovo Legion 5 2023 12th gen Intel core i7/ RTX 3060 / 32 GB RAM /1TB Gen 4 SSD / 15.6 Inch Display / 165Hz Refresh Rate
23e904390a,125000,acer,Nitro 5,7.0,8,15.6,512,8,1650.0,0.0,0,"Acer Nitro 5 2021 i7 11TH GEN/ GTX 1650/ 15.6"" FHD 144Hz/ 8GB RAM/ 512GB SSD"
93aca4edf1,119999,asus,TUF Gaming,5.0,8,15.6,1024,6,2050.0,0.0,0,"ASUS TUF Gaming A15 FA506NF - 7TH, RYZEN 5 7535HS, 8, 512 GB G4 NVMe SSD, 15.6 FHD IPS 144 Hz, RTX 2050 4G, BACKLIT KB, Genuine Windows 11"
01c16ccdf0,113000,acer,NITRO 5,5.0,16,15.6,512,6,3050.0,0.0,0,ACER NITRO 5 intel core i5-122500H 12th gen 16GB Ram 512GB SSD 15.6 FHD IPS 144Hz slim bezel Display NVIDIA GeForce RTX 3050Ti Graphics
37c162d6df,168000,acer,Nitro 5,5.0,8,15.6,512,6,4060.0,0.0,0,"Acer Nitro 5 2023 i5 12450H / RTX 4060 8GB / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / 2 Year Warranty"
15f59c2a18,156999,acer,Nitro V,7.0,8,15.6,512,8,4050.0,0.0,0,"Acer Nitro V 15 Intel Core i7 13th Gen 13620H - 8GB DDR5 RAM - 512GB NVMe SSD - NVIDIA RTX 4050 6GB Graphics - 15.6"" FHD 144Hz Display - Backlit Keyboard"
63f07bf9fb,110890,hp,Victus 15,5.0,8,15.6,512,6,3050.0,0.0,0,HP Victus 15 i5 13th Gen 8GB 512GB RTX 3050 6GB 15.6 144Hz Win 11
eab28db3bf,175000,dell,G5 15,7.0,16,15.6,512,8,,0.0,0,"Dell G5 15 G5500 2020 i7 10th Gen / 16GB RAM / 512GB SSD / RTX 2060 6GB / 15.6"" FHD 144Hz Display"
556256c120,215000,acer,Predator Helios,7.0,16,15.6,512,8,4060.0,0.0,0,Acer Predator Helios Neo 16 /I7 13Gen 700HX/ 16gb DDR5 Ram/ 1Tb Nvme Ssd /RTX 4060 /15.6inch IPS Slim Bezel 165HZ
14492c1ce7,261000,asus,ROG Zephyrus,7.0,16,16.0,512,14,2800.0,0.0,0,"Asus ROG Zephyrus G16 2023 GU603VV Core i7 13650HX / RTX 4060 / 16GB RAM / 1TB SSD / 16"" WQXGA 165Hz display / 2 Year Warranty"
21eea4f5eb,125000,acer,Nitro 5,5.0,8,15.6,1024,6,3050.0,0.0,0,"Acer Nitro 5 / 12th Gen Intel Core i5-12500H / 8GB RAM / 512GB SSD / RTX 3050 / 15.6"" FHD 144Hz Display"
08eb543d8c,125000,acer,Nitro 5,5.0,8,15.6,512,10,3050.0,0.0,0,Acer Nitro 5 (2022) 12 Gen I5 8/512/3050 RTX
a2e42302cd,99000,acer,Aspire 5,5.0,8,15.6,512,6,2050.0,0.0,0,Acer Aspire 5 15 (13th Gen Intel Core i5-1335U Processor | 8GB DDR4 RAM | 512GB SSD | NVIDIA GeForce RTX 2050 4GB Graphics Card | 15.6-inch FHD IPS Display
d96d4b5594,106000,hp,Victus 15,5.0,8,15.6,512,8,3050.0,0.0,0,"HP Victus 15 Core i5 13th Gen Intel 13420H /NVidia RTX 3050 6GB Graphics /8GB RAM/512GB SSD/15.6"" 144Hrz/Backlit Keyboard/Win 11"
9480c9e888,115999,acer,Nitro 5,5.0,16,15.6,512,12,3050.0,0.0,0,"Acer Nitro 5 12th i5-12500H Processor - 16GB DDR4 RAM- 512GB NVMe SSD - NVIDIA RTX 3050Ti 4GB Graphics - 15.6"" FHD 144Hz Display - Backlit Keyboard"
ea30cd41cd,145000,msi,GF65 /,5.0,16,15.6,512,6,,0.0,0,"MSI GF65 / i5 10th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz"
f12f1974df,111690,acer,Nitro 5,5.0,8,15.6,512,6,3050.0,0.0,0,"Acer Nitro 5 / i5 12th Gen / RTX 3050 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz"
82d2d0a3df,118000,dell,G5 2021,5.0,8,15.6,512,6,1650.0,0.0,0,"Dell G5 2021 G5510 i5 10th Gen / GTX 1650 / 8GB RAM / 256GB SSD / 15.6"" 120Hz FHD Display"
de0871d1cc,175000,acer,Nitro 5,7.0,8,15.6,512,8,4050.0,0.0,0,"Acer Nitro 5 2023 i7 12650H / RTX 4050 6GB / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / 2 Year Warranty"
98e883f1a6,178000,acer,Predator Helios,7.0,8,15.6,256,8,3050.0,0.0,0,"Acer Predator Helios 300 2021 i7 11th Gen 8 Core / 8GB RAM / 1TB SSD / RTX 3050Ti / 15.6"" QHD 165Hz display"
df8d881402,89900,msi,Modern 14,5.0,8,14.0,512,6,,0.0,0,"MSI Modern 14 B11MOU, Tiger lake Core i5-1155G7 Processor, 8GB 3200MHz Ram, 512GB NVME SSD, 14.0"" FHD (1920x1080), IPS 45% NTSC, Narrow Bezel"
7c29afb1b8,382000,asus,ROG Strix,9.0,16,17.3,1024,24,4070.0,0.0,0,"Asus ROG Strix G18 2023 G814JI Core i9 13980HX / RTX 4070 / 16GB RAM / 1TB SSD / 18"" WUXGA 165Hz display"
8b6e1d8281,129999,acer,Nitro 5,7.0,16,15.6,512,8,1650.0,0.0,0,Acer Nitro 5 Ryzen 7 5800H / 16GB RAM / 1TB SSD / NVIDIA GTX 1650 / Windows 10 Pro / 15.6″ FHD 144Hz Display
8db36a08c6,268000,dell,Alienware M15,7.0,16,15.6,1024,8,2070.0,0.0,0,"Dell Alienware M15 R3 i7 10th Gen / RTX 2070 SUPER / 16GB RAM / 512GB SSD / 15.6"" FHD 300Hz Display"
be0b38d136,109000,acer,Nitro 5,5.0,8,15.6,1024,6,1650.0,0.0,0,"Acer Nitro 5 2021 i5 11TH GEN/ GTX 1650/ 15.6"" FHD 144Hz/ 8GB RAM/ 512GB SSD"
46951af779,180000,asus,Rog Zephyrus,7.0,16,15.6,512,8,1660.0,0.0,0,"Asus Rog Zephyrus M15 (Gu502Lu-Bi7N4) Gaming Laptop, 15.6"" Fhd Display, Intel Core I7-10750H Upto 5.0Ghz,16Gb Ram,512Gb Nvme,Nvidia Geforce Gtx 1660Ti"
435fa933c8,117000,acer,Nitro 5,7.0,8,15.6,512,8,,0.0,0,"Acer Nitro 5 2020 i7 10TH GEN / GTX 1650ti / 15.6"" FHD 144Hz / 8GB RAM / 512GB SSD"
c2f9db7add,158000,acer,Predator Helios,7.0,8,15.6,512,8,3060.0,0.0,0,"Acer Predator Helios 300 i7 10th Gen 8 Core / RTX 3060 / 8GB RAM / 1TB SSD / 15.6"" QHD 165Hz display"
f1edfd3877,175000,acer,Nitro 5,7.0,8,15.6,512,8,3070.0,0.0,0,"Acer Nitro 5 2021 AMD Ryzen 7 5800H / RTX 3070 / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz display"
c26d351187,157000,acer,Nitro 5,5.0,8,15.6,1024,6,4050.0,0.0,0,"Acer Nitro 5 2023 i5 12450H / RTX 4050 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / 2 Year Warranty"
964003f498,124000,acer,Nitro 5,7.0,8,15.6,1024,8,1650.0,0.0,0,"Acer Nitro 5 2021 AMD Ryzen 7 5800H / GTX 1650 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display"
8289cca91b,225000,acer,Predator Helios,7.0,16,15.6,512,8,4050.0,0.0,0,"Acer Predator Helios Neo 16 2023 i7 13th Gen / RTX 4050 / 16GB RAM / 1TB SSD / 16"" WUXGA 165Hz display / 2 Year warranty"
3542824b3c,141000,acer,Nitro 5,5.0,8,15.6,512,6,3050.0,0.0,0,"Acer Nitro 5 2023 AMD Ryzen™ 5 7535HS / RTX 3050 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / 2 Year Warranty"
e0a3c719c8,134999,acer,nitro 5,5.0,8,15.0,1024,6,4050.0,0.0,0,Acer nitro 5 V15 Intel core i5 13gen / 8gb ddr5 ram /512gb nvme ssd /Geforce RTX 4050 Graphics /15inch FHD 144Hz display
4820fbed78,150000,asus,Tuf Dash,5.0,8,15.6,512,4,3050.0,0.0,0,Asus Tuf Dash F15 FX516P / I5 11300H / 8 GB DDR4 Ram / 512 GB PCIE G3 SSD /RTX 3050 4GB Graphics/ 15.6 Inch 144Hz FHD Display
9fa6e9d358,79900,msi,Modern 14,5.0,8,17.0,512,6,,0.0,0,MSI Modern 14 - B5M
6f3d983b10,109999,lenovo,Yoga C740,5.0,8,14.0,512,6,1500.0,0.0,0,"Lenovo Yoga C740 2-in-1 / i5-10210U / 8GB RAM / 256GB SSD / 14"" FHD Touch Screen"
b36db51f5b,140000,lenovo,IdeaPad 3,5.0,16,15.6,512,6,3050.0,0.0,0,Lenovo IdeaPad 3 Gaming Laptop I5 12Th Gen /16Gb Ram /512Gb /RTX 3050 4GB_G6 15.6 FHD With Finger Print Sensor
